customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02753,Male,0,Yes,No,22,No,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),66.68,1367.87,No
CUST-02754,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,32.89,1665.18,No
CUST-02755,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),75.42,3252.58,No
CUST-02756,Male,0,No,Yes,34,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.12,2343.88,No
CUST-02757,Male,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Two year,No,Mailed check,68.03,867.76,No
CUST-02758,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),27.63,1432.94,No
CUST-02759,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),65.9,805.75,Yes
CUST-02760,Female,1,Yes,Yes,4,No,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,No,Electronic check,76.36,285.34,Yes
CUST-02761,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,74.83,344.72,No
CUST-02762,Male,1,Yes,No,32,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.9,1026.74,No
CUST-02763,Male,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),47.65,454.94,No
CUST-02764,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.84,1699.17,Yes
CUST-02765,Female,0,No,Yes,18,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,48.68,908.51,No
CUST-02766,Male,0,No,No,33,Yes,No,No,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.55,1903.31,No
CUST-02767,Female,0,No,No,56,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,21.11,1168.43,No
CUST-02768,Female,0,No,Yes,32,No,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,58.58,1771.81,No
CUST-02769,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.38,2165.73,No
CUST-02770,Female,0,No,No,11,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,47.3,469.92,No
CUST-02771,Male,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Mailed check,79.86,2311.53,Yes
CUST-02772,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,28.09,1964.8,No
CUST-02773,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),23.08,935.37,No
CUST-02774,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,49.75,100.08,No
CUST-02775,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,51.98,2028.17,No
CUST-02776,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,36.0,35.48,No
CUST-02777,Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),77.7,482.28,No
CUST-02778,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,35.22,1009.85,No
CUST-02779,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.21,1770.11,No
CUST-02780,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),68.66,3334.59,No
CUST-02781,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,75.37,4068.18,No
CUST-02782,Female,1,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.17,700.1,No
CUST-02783,Male,1,Yes,No,14,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,21.14,319.03,No
CUST-02784,Female,1,No,Yes,1,Yes,No,No,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,59.8,57.51,Yes
CUST-02785,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,90.18,1911.62,Yes
CUST-02786,Female,0,Yes,No,52,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,Yes,Mailed check,50.66,2866.25,No
CUST-02787,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,80.29,1899.81,Yes
CUST-02788,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.55,284.38,No
CUST-02789,Male,0,Yes,No,9,No,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.31,799.62,Yes
CUST-02790,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,65.59,4756.57,No
CUST-02791,Male,0,Yes,No,42,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,34.77,1567.29,No
CUST-02792,Female,1,Yes,No,27,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),71.09,1736.61,Yes
CUST-02793,Male,1,No,Yes,15,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.72,908.12,Yes
CUST-02794,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),93.07,1145.44,Yes
CUST-02795,Male,0,No,No,66,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.04,1886.76,No
CUST-02796,Male,1,No,Yes,8,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.74,174.83,No
CUST-02797,Female,0,Yes,Yes,37,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,53.32,1973.95,No
CUST-02798,Female,0,Yes,No,51,Yes,No,No,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,56.01,2866.96,No
CUST-02799,Female,0,No,No,25,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),51.86,1324.77,No
CUST-02800,Male,0,Yes,Yes,60,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.86,2700.04,No
CUST-02801,Male,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.43,1342.74,Yes
CUST-02802,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,31.64,233.23,No
CUST-02803,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.57,3587.02,No
CUST-02804,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,78.85,756.03,No
CUST-02805,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,52.44,1566.56,No
CUST-02806,Female,0,No,No,20,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.46,814.97,No
CUST-02807,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,67.51,3277.76,No
CUST-02808,Female,0,Yes,No,1,Yes,Yes,No,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),31.58,32.53,No
CUST-02809,Female,0,No,No,26,No,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,39.25,943.29,No
CUST-02810,Female,0,No,Yes,71,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,76.4,5450.02,No
CUST-02811,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,31.18,776.31,No
CUST-02812,Female,0,No,No,43,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,26.73,1232.05,No
CUST-02813,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),52.78,3794.14,No
CUST-02814,Male,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,55.25,2582.14,No
CUST-02815,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),56.39,471.06,Yes
CUST-02816,Female,0,No,Yes,69,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),29.87,2190.98,No
CUST-02817,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,63.27,2695.8,No
CUST-02818,Female,0,Yes,No,60,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,34.54,1922.96,No
CUST-02819,Male,0,Yes,No,25,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,91.8,2474.75,Yes
CUST-02820,Male,0,No,No,58,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.68,2103.71,No
CUST-02821,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.28,657.02,Yes
CUST-02822,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,89.67,2461.11,Yes
CUST-02823,Female,0,Yes,No,40,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),32.17,1311.55,No
CUST-02824,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,65.73,1186.1,Yes
CUST-02825,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.73,1771.89,Yes
CUST-02826,Female,0,No,No,23,Yes,No,No,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),85.24,1807.65,Yes
CUST-02827,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),30.77,1137.92,No
CUST-02828,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,91.42,2331.09,Yes
CUST-02829,Male,0,Yes,No,12,Yes,Yes,No,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.6,921.21,Yes
CUST-02830,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),40.28,1063.18,No
CUST-02831,Female,1,Yes,No,35,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,31.94,1152.83,No
CUST-02832,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,63.97,1593.43,Yes
CUST-02833,Female,0,No,No,29,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),92.37,2495.49,Yes
CUST-02834,Male,0,No,Yes,26,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,30.01,750.78,No
CUST-02835,Female,0,No,No,17,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),95.6,1680.92,Yes
CUST-02836,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,21.54,735.22,No
CUST-02837,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),33.6,69.24,No
CUST-02838,Male,0,No,No,22,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,48.81,1093.33,No
CUST-02839,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,43.99,2097.96,No
CUST-02840,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,78.29,927.03,No
CUST-02841,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),80.47,1995.24,Yes
CUST-02842,Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),24.69,648.18,No
CUST-02843,Male,1,No,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,29.54,749.76,No
CUST-02844,Female,0,No,Yes,15,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,63.02,918.37,Yes
CUST-02845,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),28.29,82.54,No
CUST-02846,Male,1,Yes,Yes,52,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.77,2640.76,No
CUST-02847,Male,1,No,No,11,Yes,No,No,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,55.59,644.92,Yes
CUST-02848,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,23.59,1192.28,No
CUST-02849,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.09,1134.48,No
CUST-02850,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,60.16,892.01,No
CUST-02851,Male,0,No,Yes,34,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.16,773.23,No
CUST-02852,Male,1,No,Yes,3,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.18,219.47,No
CUST-02853,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,42.85,1980.91,No
CUST-02854,Male,0,Yes,No,22,No,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,40.2,868.08,No
CUST-02855,Male,1,No,Yes,22,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,87.69,2112.18,Yes
CUST-02856,Male,0,Yes,No,12,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,51.07,637.33,No
CUST-02857,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,45.2,1202.53,No
CUST-02858,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,49.18,1394.94,No
CUST-02859,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.38,619.61,No
CUST-02860,Female,1,No,Yes,27,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),67.75,1996.29,Yes
CUST-02861,Male,0,No,No,8,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),65.57,516.89,Yes
CUST-02862,Female,0,No,Yes,1,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.0,63.58,Yes
CUST-02863,Female,0,Yes,No,39,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),57.04,2362.68,No
CUST-02864,Male,0,No,No,14,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),98.95,1428.94,Yes
CUST-02865,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Electronic check,76.46,2388.24,No
CUST-02866,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.39,2409.58,No
CUST-02867,Female,1,No,Yes,6,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),72.91,395.72,No
CUST-02868,Female,0,Yes,Yes,37,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,46.64,1887.68,No
CUST-02869,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,48.66,103.83,No
CUST-02870,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,57.98,227.47,No
CUST-02871,Female,1,Yes,Yes,7,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,32.95,248.75,No
CUST-02872,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.03,810.02,Yes
CUST-02873,Male,1,Yes,No,25,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,74.45,1690.77,Yes
CUST-02874,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,24.12,1498.16,No
CUST-02875,Female,0,No,No,65,Yes,Yes,No,No internet service,No,No,No,No,No,One year,Yes,Credit card (automatic),34.2,2393.47,No
CUST-02876,Male,0,Yes,No,8,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.6,504.08,No
CUST-02877,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,47.82,3101.96,No
CUST-02878,Female,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Credit card (automatic),21.6,931.11,No
CUST-02879,Male,0,Yes,No,40,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,23.64,929.54,No
CUST-02880,Female,0,No,No,57,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,75.17,4281.63,No
CUST-02881,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,56.15,691.4,Yes
CUST-02882,Female,0,Yes,No,19,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,58.47,1178.86,No
CUST-02883,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,31.1,1290.49,No
CUST-02884,Male,0,No,No,6,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,83.89,482.28,Yes
CUST-02885,Male,0,No,No,49,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),38.33,2040.1,No
CUST-02886,Male,0,No,No,13,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),67.11,927.9,No
CUST-02887,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.76,1817.98,Yes
CUST-02888,Male,0,No,No,21,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,66.78,1278.89,No
CUST-02889,Male,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),41.63,2620.26,No
CUST-02890,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,93.16,189.52,Yes
CUST-02891,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,45.75,207.63,No
CUST-02892,Male,0,Yes,No,71,No,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.04,3360.07,No
CUST-02893,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,49.35,1965.63,No
CUST-02894,Female,0,Yes,No,16,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.61,1196.88,Yes
CUST-02895,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),73.65,75.51,No
CUST-02896,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,47.47,473.97,No
CUST-02897,Female,1,Yes,No,23,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,81.11,1687.7,Yes
CUST-02898,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),60.1,388.7,Yes
CUST-02899,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),39.47,476.94,No
CUST-02900,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),93.57,2692.98,Yes
CUST-02901,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.64,2052.35,Yes
